species,census,n,m,S_t,N_t,E_t,dn,dm,dS,dN,dE
Empidonax minimus,2012,0.0,3.9165032214220905,21.0,106.0,678.8635311590174,0.0,0.0,1.0,15.0,49.829950069092774
Empidonax minimus,2013,0.0,3.9165032214220905,22.0,121.0,728.6934812281102,0.0,0.0,2.0,-7.0,-32.61267620037563
Empidonax minimus,2014,0.0,3.9165032214220905,24.0,114.0,696.0808050277345,0.0,0.0,0.0,1.0,130.57125964865213
Hermit Thrush,1986,2.0,7.991495095276901,20.0,92.0,541.1675599992918,0.0,0.0,-2.0,-6.0,-52.000148766845086
Hermit Thrush,1987,2.0,7.991495095276901,18.0,86.0,489.16741123244674,2.0,0.0,6.0,28.0,149.5887045652214
Hermit Thrush,1988,4.0,7.991495095276901,24.0,114.0,638.7561157976681,0.0,0.0,-3.0,-12.0,-51.561296284493665
Hermit Thrush,1989,4.0,7.991495095276901,21.0,102.0,587.1948195131745,1.0,0.0,5.0,32.0,169.76647504189418
Hermit Thrush,1990,5.0,7.991495095276901,26.0,134.0,756.9612945550687,-3.0,0.0,-1.0,-13.0,-94.83080373801465
Hermit Thrush,1991,2.0,7.991495095276901,25.0,121.0,662.130490817054,3.0,0.0,0.0,9.0,98.21206532250051
Hermit Thrush,1992,5.0,7.991495095276901,25.0,130.0,760.3425561395545,-2.0,0.0,-4.0,-35.0,-245.2662580152604
Hermit Thrush,1993,3.0,7.991495095276901,21.0,95.0,515.0762981242941,0.5,0.0,0.0,-10.0,-16.42080807526878
Hermit Thrush,1994,3.5,7.991495095276901,21.0,85.0,498.65549004902533,-1.5,0.0,-2.0,-11.0,54.74896776042334
Hermit Thrush,1995,2.0,7.991495095276901,19.0,74.0,553.4044578094487,3.0,0.0,2.0,19.0,48.729717722541864
Hermit Thrush,1996,5.0,7.991495095276901,21.0,93.0,602.1341755319905,-4.0,0.0,-2.0,-6.0,-81.22435643851725
Hermit Thrush,1997,1.0,7.991495095276901,19.0,87.0,520.9098190934733,2.0,0.0,-1.0,-14.0,-129.70067374599694
Hermit Thrush,1998,3.0,7.991495095276901,18.0,73.0,391.20914534747635,0.0,0.0,-2.0,12.0,85.06387382409855
Hermit Thrush,1999,3.0,7.991495095276901,16.0,85.0,476.2730191715749,0.0,0.0,2.0,5.0,3.440010963380473
Hermit Thrush,2000,3.0,7.991495095276901,18.0,90.0,479.7130301349554,1.5,0.0,3.0,3.0,44.599534938248894
Hermit Thrush,2001,4.5,7.991495095276901,21.0,93.0,524.3125650732043,-1.5,0.0,-1.0,-21.0,-137.68102418134663
Hermit Thrush,2002,3.0,7.991495095276901,20.0,72.0,386.63154089185764,1.5,0.0,-1.0,18.0,156.1055548649574
Hermit Thrush,2003,4.5,7.991495095276901,19.0,90.0,542.737095756815,-1.5,0.0,3.0,-12.0,-43.556870489634775
Hermit Thrush,2004,3.0,7.991495095276901,22.0,78.0,499.1802252671803,1.5,0.0,-3.0,18.0,114.20527531547168
Hermit Thrush,2005,4.5,7.991495095276901,19.0,96.0,613.385500582652,2.0,0.0,4.0,13.0,82.12066491397024
Hermit Thrush,2006,6.5,7.991495095276901,23.0,109.0,695.5061654966222,-2.0,0.0,1.0,-8.0,-6.858380652262554
Hermit Thrush,2007,4.5,7.991495095276901,24.0,101.0,688.6477848443596,0.0,0.0,-2.0,-8.0,-91.34507924893
Hermit Thrush,2008,4.5,7.991495095276901,22.0,93.0,597.3027055954296,2.0,0.0,-3.0,14.0,57.366118190624775
Hermit Thrush,2009,6.5,7.991495095276901,19.0,107.0,654.6688237860544,-1.0,0.0,4.0,2.0,27.50681673157078
Hermit Thrush,2010,5.5,7.991495095276901,23.0,109.0,682.1756405176252,-1.5,0.0,0.0,-12.0,-68.83183687628036
Hermit Thrush,2011,4.0,7.991495095276901,23.0,97.0,613.3438036413448,3.0,0.0,-2.0,9.0,65.51972751767255
Hermit Thrush,2012,7.0,7.991495095276901,21.0,106.0,678.8635311590174,-0.5,0.0,1.0,15.0,49.829950069092774
Hermit Thrush,2013,6.5,7.991495095276901,22.0,121.0,728.6934812281102,-0.5,0.0,2.0,-7.0,-32.61267620037563
Hermit Thrush,2014,6.0,7.991495095276901,24.0,114.0,696.0808050277345,0.5,0.0,0.0,1.0,130.57125964865213
Dark-eyed junco,1986,0.0,7.47216054059834,20.0,92.0,541.1675599992918,0.0,0.0,-2.0,-6.0,-52.000148766845086
Dark-eyed junco,1987,0.0,7.47216054059834,18.0,86.0,489.16741123244674,2.0,0.0,6.0,28.0,149.5887045652214
Dark-eyed junco,1988,2.0,7.47216054059834,24.0,114.0,638.7561157976681,-2.0,0.0,-3.0,-12.0,-51.561296284493665
Dark-eyed junco,1989,0.0,7.47216054059834,21.0,102.0,587.1948195131745,2.0,0.0,5.0,32.0,169.76647504189418
Dark-eyed junco,1990,2.0,7.47216054059834,26.0,134.0,756.9612945550687,-2.0,0.0,-1.0,-13.0,-94.83080373801465
Dark-eyed junco,1991,0.0,7.47216054059834,25.0,121.0,662.130490817054,0.0,0.0,0.0,9.0,98.21206532250051
Dark-eyed junco,1992,0.0,7.47216054059834,25.0,130.0,760.3425561395545,0.0,0.0,-4.0,-35.0,-245.2662580152604
Dark-eyed junco,1993,0.0,7.47216054059834,21.0,95.0,515.0762981242941,2.0,0.0,0.0,-10.0,-16.42080807526878
Dark-eyed junco,1994,2.0,7.47216054059834,21.0,85.0,498.65549004902533,-2.0,0.0,-2.0,-11.0,54.74896776042334
Dark-eyed junco,1995,0.0,7.47216054059834,19.0,74.0,553.4044578094487,0.0,0.0,2.0,19.0,48.729717722541864
Dark-eyed junco,1996,0.0,7.47216054059834,21.0,93.0,602.1341755319905,0.0,0.0,-2.0,-6.0,-81.22435643851725
Dark-eyed junco,1997,0.0,7.47216054059834,19.0,87.0,520.9098190934733,0.0,0.0,-1.0,-14.0,-129.70067374599694
Dark-eyed junco,1998,0.0,7.47216054059834,18.0,73.0,391.20914534747635,0.0,0.0,-2.0,12.0,85.06387382409855
Dark-eyed junco,1999,0.0,7.47216054059834,16.0,85.0,476.2730191715749,0.0,0.0,2.0,5.0,3.440010963380473
Dark-eyed junco,2000,0.0,7.47216054059834,18.0,90.0,479.7130301349554,0.0,0.0,3.0,3.0,44.599534938248894
Dark-eyed junco,2001,0.0,7.47216054059834,21.0,93.0,524.3125650732043,0.0,0.0,-1.0,-21.0,-137.68102418134663
Dark-eyed junco,2002,0.0,7.47216054059834,20.0,72.0,386.63154089185764,0.0,0.0,-1.0,18.0,156.1055548649574
Dark-eyed junco,2003,0.0,7.47216054059834,19.0,90.0,542.737095756815,0.0,0.0,3.0,-12.0,-43.556870489634775
Dark-eyed junco,2004,0.0,7.47216054059834,22.0,78.0,499.1802252671803,0.0,0.0,-3.0,18.0,114.20527531547168
Dark-eyed junco,2005,0.0,7.47216054059834,19.0,96.0,613.385500582652,0.0,0.0,4.0,13.0,82.12066491397024
Dark-eyed junco,2006,0.0,7.47216054059834,23.0,109.0,695.5061654966222,0.0,0.0,1.0,-8.0,-6.858380652262554
Dark-eyed junco,2007,0.0,7.47216054059834,24.0,101.0,688.6477848443596,0.0,0.0,-2.0,-8.0,-91.34507924893
Dark-eyed junco,2008,0.0,7.47216054059834,22.0,93.0,597.3027055954296,0.0,0.0,-3.0,14.0,57.366118190624775
Dark-eyed junco,2009,0.0,7.47216054059834,19.0,107.0,654.6688237860544,0.0,0.0,4.0,2.0,27.50681673157078
Dark-eyed junco,2010,0.0,7.47216054059834,23.0,109.0,682.1756405176252,0.0,0.0,0.0,-12.0,-68.83183687628036
Dark-eyed junco,2011,0.0,7.47216054059834,23.0,97.0,613.3438036413448,0.0,0.0,-2.0,9.0,65.51972751767255
Dark-eyed junco,2012,0.0,7.47216054059834,21.0,106.0,678.8635311590174,0.0,0.0,1.0,15.0,49.829950069092774
Dark-eyed junco,2013,0.0,7.47216054059834,22.0,121.0,728.6934812281102,0.0,0.0,2.0,-7.0,-32.61267620037563
Dark-eyed junco,2014,0.0,7.47216054059834,24.0,114.0,696.0808050277345,0.0,0.0,0.0,1.0,130.57125964865213
Ovenbird,1986,16.0,6.828203849399435,20.0,92.0,541.1675599992918,-0.5,0.0,-2.0,-6.0,-52.000148766845086
Ovenbird,1987,15.5,6.828203849399435,18.0,86.0,489.16741123244674,6.0,0.0,6.0,28.0,149.5887045652214
Ovenbird,1988,21.5,6.828203849399435,24.0,114.0,638.7561157976681,-5.5,0.0,-3.0,-12.0,-51.561296284493665
Ovenbird,1989,16.0,6.828203849399435,21.0,102.0,587.1948195131745,4.0,0.0,5.0,32.0,169.76647504189418
Ovenbird,1990,20.0,6.828203849399435,26.0,134.0,756.9612945550687,-2.5,0.0,-1.0,-13.0,-94.83080373801465
Ovenbird,1991,17.5,6.828203849399435,25.0,121.0,662.130490817054,-2.0,0.0,0.0,9.0,98.21206532250051
Ovenbird,1992,15.5,6.828203849399435,25.0,130.0,760.3425561395545,-2.0,0.0,-4.0,-35.0,-245.2662580152604
Ovenbird,1993,13.5,6.828203849399435,21.0,95.0,515.0762981242941,-4.5,0.0,0.0,-10.0,-16.42080807526878
Ovenbird,1994,9.0,6.828203849399435,21.0,85.0,498.65549004902533,2.0,0.0,-2.0,-11.0,54.74896776042334
Ovenbird,1995,11.0,6.828203849399435,19.0,74.0,553.4044578094487,1.0,0.0,2.0,19.0,48.729717722541864
Ovenbird,1996,12.0,6.828203849399435,21.0,93.0,602.1341755319905,-1.5,0.0,-2.0,-6.0,-81.22435643851725
Ovenbird,1997,10.5,6.828203849399435,19.0,87.0,520.9098190934733,-1.5,0.0,-1.0,-14.0,-129.70067374599694
Ovenbird,1998,9.0,6.828203849399435,18.0,73.0,391.20914534747635,-5.0,0.0,-2.0,12.0,85.06387382409855
Ovenbird,1999,4.0,6.828203849399435,16.0,85.0,476.2730191715749,3.5,0.0,2.0,5.0,3.440010963380473
Ovenbird,2000,7.5,6.828203849399435,18.0,90.0,479.7130301349554,-0.5,0.0,3.0,3.0,44.599534938248894
Ovenbird,2001,7.0,6.828203849399435,21.0,93.0,524.3125650732043,0.5,0.0,-1.0,-21.0,-137.68102418134663
Ovenbird,2002,7.5,6.828203849399435,20.0,72.0,386.63154089185764,0.5,0.0,-1.0,18.0,156.1055548649574
Ovenbird,2003,8.0,6.828203849399435,19.0,90.0,542.737095756815,0.0,0.0,3.0,-12.0,-43.556870489634775
Ovenbird,2004,8.0,6.828203849399435,22.0,78.0,499.1802252671803,7.5,0.0,-3.0,18.0,114.20527531547168
Ovenbird,2005,15.5,6.828203849399435,19.0,96.0,613.385500582652,-0.5,0.0,4.0,13.0,82.12066491397024
Ovenbird,2006,15.0,6.828203849399435,23.0,109.0,695.5061654966222,5.0,0.0,1.0,-8.0,-6.858380652262554
Ovenbird,2007,20.0,6.828203849399435,24.0,101.0,688.6477848443596,1.0,0.0,-2.0,-8.0,-91.34507924893
Ovenbird,2008,21.0,6.828203849399435,22.0,93.0,597.3027055954296,0.5,0.0,-3.0,14.0,57.366118190624775
Ovenbird,2009,21.5,6.828203849399435,19.0,107.0,654.6688237860544,-4.5,0.0,4.0,2.0,27.50681673157078
Ovenbird,2010,17.0,6.828203849399435,23.0,109.0,682.1756405176252,1.0,0.0,0.0,-12.0,-68.83183687628036
Ovenbird,2011,18.0,6.828203849399435,23.0,97.0,613.3438036413448,-5.5,0.0,-2.0,9.0,65.51972751767255
Ovenbird,2012,12.5,6.828203849399435,21.0,106.0,678.8635311590174,-0.5,0.0,1.0,15.0,49.829950069092774
Ovenbird,2013,12.0,6.828203849399435,22.0,121.0,728.6934812281102,0.5,0.0,2.0,-7.0,-32.61267620037563
Ovenbird,2014,12.5,6.828203849399435,24.0,114.0,696.0808050277345,0.0,0.0,0.0,1.0,130.57125964865213
Setophaga caerulescens,1986,10.5,3.7774056869847423,20.0,92.0,541.1675599992918,1.0,0.0,-2.0,-6.0,-52.000148766845086
Setophaga caerulescens,1987,11.5,3.7774056869847423,18.0,86.0,489.16741123244674,-2.5,0.0,6.0,28.0,149.5887045652214
Setophaga caerulescens,1988,9.0,3.7774056869847423,24.0,114.0,638.7561157976681,6.0,0.0,-3.0,-12.0,-51.561296284493665
Setophaga caerulescens,1989,15.0,3.7774056869847423,21.0,102.0,587.1948195131745,1.0,0.0,5.0,32.0,169.76647504189418
Setophaga caerulescens,1990,16.0,3.7774056869847423,26.0,134.0,756.9612945550687,-2.5,0.0,-1.0,-13.0,-94.83080373801465
Setophaga caerulescens,1991,13.5,3.7774056869847423,25.0,121.0,662.130490817054,1.5,0.0,0.0,9.0,98.21206532250051
Setophaga caerulescens,1992,15.0,3.7774056869847423,25.0,130.0,760.3425561395545,-4.0,0.0,-4.0,-35.0,-245.2662580152604
Setophaga caerulescens,1993,11.0,3.7774056869847423,21.0,95.0,515.0762981242941,-4.0,0.0,0.0,-10.0,-16.42080807526878
Setophaga caerulescens,1994,7.0,3.7774056869847423,21.0,85.0,498.65549004902533,3.0,0.0,-2.0,-11.0,54.74896776042334
Setophaga caerulescens,1995,10.0,3.7774056869847423,19.0,74.0,553.4044578094487,-4.5,0.0,2.0,19.0,48.729717722541864
Setophaga caerulescens,1996,5.5,3.7774056869847423,21.0,93.0,602.1341755319905,3.0,0.0,-2.0,-6.0,-81.22435643851725
Setophaga caerulescens,1997,8.5,3.7774056869847423,19.0,87.0,520.9098190934733,0.0,0.0,-1.0,-14.0,-129.70067374599694
Setophaga caerulescens,1998,8.5,3.7774056869847423,18.0,73.0,391.20914534747635,2.5,0.0,-2.0,12.0,85.06387382409855
Setophaga caerulescens,1999,11.0,3.7774056869847423,16.0,85.0,476.2730191715749,-0.5,0.0,2.0,5.0,3.440010963380473
Setophaga caerulescens,2000,10.5,3.7774056869847423,18.0,90.0,479.7130301349554,-1.5,0.0,3.0,3.0,44.599534938248894
Setophaga caerulescens,2001,9.0,3.7774056869847423,21.0,93.0,524.3125650732043,0.0,0.0,-1.0,-21.0,-137.68102418134663
Setophaga caerulescens,2002,9.0,3.7774056869847423,20.0,72.0,386.63154089185764,-1.5,0.0,-1.0,18.0,156.1055548649574
Setophaga caerulescens,2003,7.5,3.7774056869847423,19.0,90.0,542.737095756815,-1.5,0.0,3.0,-12.0,-43.556870489634775
Setophaga caerulescens,2004,6.0,3.7774056869847423,22.0,78.0,499.1802252671803,2.0,0.0,-3.0,18.0,114.20527531547168
Setophaga caerulescens,2005,8.0,3.7774056869847423,19.0,96.0,613.385500582652,2.0,0.0,4.0,13.0,82.12066491397024
Setophaga caerulescens,2006,10.0,3.7774056869847423,23.0,109.0,695.5061654966222,0.5,0.0,1.0,-8.0,-6.858380652262554
Setophaga caerulescens,2007,10.5,3.7774056869847423,24.0,101.0,688.6477848443596,-5.5,0.0,-2.0,-8.0,-91.34507924893
Setophaga caerulescens,2008,5.0,3.7774056869847423,22.0,93.0,597.3027055954296,1.5,0.0,-3.0,14.0,57.366118190624775
Setophaga caerulescens,2009,6.5,3.7774056869847423,19.0,107.0,654.6688237860544,1.0,0.0,4.0,2.0,27.50681673157078
Setophaga caerulescens,2010,7.5,3.7774056869847423,23.0,109.0,682.1756405176252,-2.5,0.0,0.0,-12.0,-68.83183687628036
Setophaga caerulescens,2011,5.0,3.7774056869847423,23.0,97.0,613.3438036413448,5.0,0.0,-2.0,9.0,65.51972751767255
Setophaga caerulescens,2012,10.0,3.7774056869847423,21.0,106.0,678.8635311590174,-2.0,0.0,1.0,15.0,49.829950069092774
Setophaga caerulescens,2013,8.0,3.7774056869847423,22.0,121.0,728.6934812281102,2.0,0.0,2.0,-7.0,-32.61267620037563
Setophaga caerulescens,2014,10.0,3.7774056869847423,24.0,114.0,696.0808050277345,-4.5,0.0,0.0,1.0,130.57125964865213
Setophaga virens,1986,8.5,3.5214367821922083,20.0,92.0,541.1675599992918,3.5,0.0,-2.0,-6.0,-52.000148766845086
Setophaga virens,1987,12.0,3.5214367821922083,18.0,86.0,489.16741123244674,5.0,0.0,6.0,28.0,149.5887045652214
Setophaga virens,1988,17.0,3.5214367821922083,24.0,114.0,638.7561157976681,-1.5,0.0,-3.0,-12.0,-51.561296284493665
Setophaga virens,1989,15.5,3.5214367821922083,21.0,102.0,587.1948195131745,2.0,0.0,5.0,32.0,169.76647504189418
Setophaga virens,1990,17.5,3.5214367821922083,26.0,134.0,756.9612945550687,-4.0,0.0,-1.0,-13.0,-94.83080373801465
Setophaga virens,1991,13.5,3.5214367821922083,25.0,121.0,662.130490817054,4.5,0.0,0.0,9.0,98.21206532250051
Setophaga virens,1992,18.0,3.5214367821922083,25.0,130.0,760.3425561395545,-0.5,0.0,-4.0,-35.0,-245.2662580152604
Setophaga virens,1993,17.5,3.5214367821922083,21.0,95.0,515.0762981242941,-4.0,0.0,0.0,-10.0,-16.42080807526878
Setophaga virens,1994,13.5,3.5214367821922083,21.0,85.0,498.65549004902533,0.5,0.0,-2.0,-11.0,54.74896776042334
Setophaga virens,1995,14.0,3.5214367821922083,19.0,74.0,553.4044578094487,2.0,0.0,2.0,19.0,48.729717722541864
Setophaga virens,1996,16.0,3.5214367821922083,21.0,93.0,602.1341755319905,-7.5,0.0,-2.0,-6.0,-81.22435643851725
Setophaga virens,1997,8.5,3.5214367821922083,19.0,87.0,520.9098190934733,2.5,0.0,-1.0,-14.0,-129.70067374599694
Setophaga virens,1998,11.0,3.5214367821922083,18.0,73.0,391.20914534747635,1.5,0.0,-2.0,12.0,85.06387382409855
Setophaga virens,1999,12.5,3.5214367821922083,16.0,85.0,476.2730191715749,3.0,0.0,2.0,5.0,3.440010963380473
Setophaga virens,2000,15.5,3.5214367821922083,18.0,90.0,479.7130301349554,-2.0,0.0,3.0,3.0,44.599534938248894
Setophaga virens,2001,13.5,3.5214367821922083,21.0,93.0,524.3125650732043,2.5,0.0,-1.0,-21.0,-137.68102418134663
Setophaga virens,2002,16.0,3.5214367821922083,20.0,72.0,386.63154089185764,-3.0,0.0,-1.0,18.0,156.1055548649574
Setophaga virens,2003,13.0,3.5214367821922083,19.0,90.0,542.737095756815,0.5,0.0,3.0,-12.0,-43.556870489634775
Setophaga virens,2004,13.5,3.5214367821922083,22.0,78.0,499.1802252671803,-0.5,0.0,-3.0,18.0,114.20527531547168
Setophaga virens,2005,13.0,3.5214367821922083,19.0,96.0,613.385500582652,4.5,0.0,4.0,13.0,82.12066491397024
Setophaga virens,2006,17.5,3.5214367821922083,23.0,109.0,695.5061654966222,-1.5,0.0,1.0,-8.0,-6.858380652262554
Setophaga virens,2007,16.0,3.5214367821922083,24.0,101.0,688.6477848443596,-0.5,0.0,-2.0,-8.0,-91.34507924893
Setophaga virens,2008,15.5,3.5214367821922083,22.0,93.0,597.3027055954296,9.0,0.0,-3.0,14.0,57.366118190624775
Setophaga virens,2009,24.5,3.5214367821922083,19.0,107.0,654.6688237860544,-4.0,0.0,4.0,2.0,27.50681673157078
Setophaga virens,2010,20.5,3.5214367821922083,23.0,109.0,682.1756405176252,-2.0,0.0,0.0,-12.0,-68.83183687628036
Setophaga virens,2011,18.5,3.5214367821922083,23.0,97.0,613.3438036413448,-2.0,0.0,-2.0,9.0,65.51972751767255
Setophaga virens,2012,16.5,3.5214367821922083,21.0,106.0,678.8635311590174,1.0,0.0,1.0,15.0,49.829950069092774
Setophaga virens,2013,17.5,3.5214367821922083,22.0,121.0,728.6934812281102,1.0,0.0,2.0,-7.0,-32.61267620037563
Setophaga virens,2014,18.5,3.5214367821922083,24.0,114.0,696.0808050277345,-1.5,0.0,0.0,1.0,130.57125964865213
Red-eyed vireo,1986,22.0,5.6933119131012795,20.0,92.0,541.1675599992918,-2.5,0.0,-2.0,-6.0,-52.000148766845086
Red-eyed vireo,1987,19.5,5.6933119131012795,18.0,86.0,489.16741123244674,2.5,0.0,6.0,28.0,149.5887045652214
Red-eyed vireo,1988,22.0,5.6933119131012795,24.0,114.0,638.7561157976681,0.5,0.0,-3.0,-12.0,-51.561296284493665
Red-eyed vireo,1989,22.5,5.6933119131012795,21.0,102.0,587.1948195131745,1.5,0.0,5.0,32.0,169.76647504189418
Red-eyed vireo,1990,24.0,5.6933119131012795,26.0,134.0,756.9612945550687,1.5,0.0,-1.0,-13.0,-94.83080373801465
Red-eyed vireo,1991,25.5,5.6933119131012795,25.0,121.0,662.130490817054,-10.5,0.0,0.0,9.0,98.21206532250051
Red-eyed vireo,1992,15.0,5.6933119131012795,25.0,130.0,760.3425561395545,1.5,0.0,-4.0,-35.0,-245.2662580152604
Red-eyed vireo,1993,16.5,5.6933119131012795,21.0,95.0,515.0762981242941,2.0,0.0,0.0,-10.0,-16.42080807526878
Red-eyed vireo,1994,18.5,5.6933119131012795,21.0,85.0,498.65549004902533,-0.5,0.0,-2.0,-11.0,54.74896776042334
Red-eyed vireo,1995,18.0,5.6933119131012795,19.0,74.0,553.4044578094487,1.0,0.0,2.0,19.0,48.729717722541864
Red-eyed vireo,1996,19.0,5.6933119131012795,21.0,93.0,602.1341755319905,3.0,0.0,-2.0,-6.0,-81.22435643851725
Red-eyed vireo,1997,22.0,5.6933119131012795,19.0,87.0,520.9098190934733,-5.0,0.0,-1.0,-14.0,-129.70067374599694
Red-eyed vireo,1998,17.0,5.6933119131012795,18.0,73.0,391.20914534747635,6.5,0.0,-2.0,12.0,85.06387382409855
Red-eyed vireo,1999,23.5,5.6933119131012795,16.0,85.0,476.2730191715749,4.5,0.0,2.0,5.0,3.440010963380473
Red-eyed vireo,2000,28.0,5.6933119131012795,18.0,90.0,479.7130301349554,1.0,0.0,3.0,3.0,44.599534938248894
Red-eyed vireo,2001,29.0,5.6933119131012795,21.0,93.0,524.3125650732043,-10.0,0.0,-1.0,-21.0,-137.68102418134663
Red-eyed vireo,2002,19.0,5.6933119131012795,20.0,72.0,386.63154089185764,2.0,0.0,-1.0,18.0,156.1055548649574
Red-eyed vireo,2003,21.0,5.6933119131012795,19.0,90.0,542.737095756815,0.0,0.0,3.0,-12.0,-43.556870489634775
Red-eyed vireo,2004,21.0,5.6933119131012795,22.0,78.0,499.1802252671803,3.5,0.0,-3.0,18.0,114.20527531547168
Red-eyed vireo,2005,24.5,5.6933119131012795,19.0,96.0,613.385500582652,-2.5,0.0,4.0,13.0,82.12066491397024
Red-eyed vireo,2006,22.0,5.6933119131012795,23.0,109.0,695.5061654966222,-3.0,0.0,1.0,-8.0,-6.858380652262554
Red-eyed vireo,2007,19.0,5.6933119131012795,24.0,101.0,688.6477848443596,0.5,0.0,-2.0,-8.0,-91.34507924893
Red-eyed vireo,2008,19.5,5.6933119131012795,22.0,93.0,597.3027055954296,7.5,0.0,-3.0,14.0,57.366118190624775
Red-eyed vireo,2009,27.0,5.6933119131012795,19.0,107.0,654.6688237860544,-3.5,0.0,4.0,2.0,27.50681673157078
Red-eyed vireo,2010,23.5,5.6933119131012795,23.0,109.0,682.1756405176252,-1.5,0.0,0.0,-12.0,-68.83183687628036
Red-eyed vireo,2011,22.0,5.6933119131012795,23.0,97.0,613.3438036413448,2.0,0.0,-2.0,9.0,65.51972751767255
Red-eyed vireo,2012,24.0,5.6933119131012795,21.0,106.0,678.8635311590174,4.0,0.0,1.0,15.0,49.829950069092774
Red-eyed vireo,2013,28.0,5.6933119131012795,22.0,121.0,728.6934812281102,3.0,0.0,2.0,-7.0,-32.61267620037563
Red-eyed vireo,2014,31.0,5.6933119131012795,24.0,114.0,696.0808050277345,-1.0,0.0,0.0,1.0,130.57125964865213
